Year	Party	State	Member	Ticker	Action	Value	Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
167	2014	R	Mich	Camp, Dave	CMI	Purchased	8000	2014-06-30	-0.00719	0.03141	-0.01403	-0.06483	-0.11451
168	2014	R	Mich	Camp, Dave	CMI	Purchased	8000	2014-06-30	NA	0.03488	NA	-0.00929	-0.08538
169	2014	R	Mich	Camp, Dave	CMI	Purchased	8000	2014-06-30	-0.02092	-0.04162	-0.05384	-0.10735	-0.07006
170	2014	R	Mich	Camp, Dave	CMS	Purchased	32500	2014-06-30	0.03998	0.06841	0.05837	0.09325	0.10733
171	2014	R	Mich	Camp, Dave	COP	Sold	8000	2014-06-30	0.00388	0.01559	0.04741	0.00379	-0.11166
172	2014	R	Mich	Camp, Dave	COP	Sold	8000	2014-06-30	-0.04441	-0.06221	-0.05983	-0.04855	-0.02975
173	2014	R	Mich	Camp, Dave	CVX	Sold	75000	2014-06-30	-0.01407	-0.00339	0.01084	0.01361	-0.02364
174	2014	R	Mich	Camp, Dave	DAL	Purchased	8000	2014-06-30	0.03465	0.04484	0.02666	0.14546	0.3722
175	2014	R	Mich	Camp, Dave	DE	Sold	8000	2014-06-30	0.00766	NA	-0.00962	NA	-0.0393
176	2014	R	Mich	Camp, Dave	DE	Sold	32500	2014-06-30	-7e-05	-0.00034	-0.02256	-0.07619	-0.05315
177	2014	R	Mich	Camp, Dave	DE	Purchased	8000	2014-06-30	-0.05299	NA	-0.08386	-0.11307	-0.18541
178	2014	R	Mich	Camp, Dave	DE	Purchased	8000	2014-06-30	-0.07525	-0.0841	-0.07745	-0.12109	-0.18723
179	2014	R	Mich	Camp, Dave	DE	Sold	8000	2014-06-30	0.00497	0.01806	0.06862	0.05289	0.05985
180	2014	R	Mich	Camp, Dave	DE	Sold	8000	2014-06-30	-0.05299	NA	-0.08386	-0.11307	-0.18541
181	2014	R	Mich	Camp, Dave	DGX	Purchased	8000	2014-06-30	0.00772	0.00351	-0.08643	-0.04816	-0.19362
182	2014	R	Mich	Camp, Dave	DGX	Purchased	8000	2014-06-30	0.00429	0.01931	-0.01634	-0.07917	-0.07031
183	2014	R	Mich	Camp, Dave	DGX	Sold	32500	2014-06-30	0.02548	0.03123	-0.00284	0.00254	0.06856
184	2014	R	Mich	Camp, Dave	DIS	Purchased	8000	2014-06-30	-0.02288	0.00614	0.02591	0.05555	0.12907
185	2014	R	Mich	Camp, Dave	DIS	Sold	8000	2014-06-30	-0.02288	0.00614	0.02591	0.05555	0.12907
186	2014	R	Mich	Camp, Dave	DIS	Purchased	8000	2014-06-30	0.00015	0.01309	0.02732	0.04833	0.08481
